	---Training Setting---	
batch_size: 128
vocab_th: 5
embed_size: 512
hidden_size: 512
num_epochs: 1


Epoch [1/1], Step [1/3236], Loss: 9.2258, Perplexity: 10155.6090, min_loss: 9.23, trn_off_step [0/647]
Epoch [1/1], Step [624/3236], Loss: 2.6262, Perplexity: 13.8209, min_loss: 2.45, trn_off_step [57/647]
Epoch [1/1], Step [625/3236], Loss: 2.4345, Perplexity: 11.4106, min_loss: 2.43, trn_off_step [0/647]
Epoch [1/1], Step [626/3236], Loss: 2.6381, Perplexity: 13.9869, min_loss: 2.43, trn_off_step [1/647]
Epoch [1/1], Step [627/3236], Loss: 2.7142, Perplexity: 15.0920, min_loss: 2.43, trn_off_step [2/647]
Epoch [1/1], Step [628/3236], Loss: 2.7335, Perplexity: 15.3863, min_loss: 2.43, trn_off_step [3/647]
Epoch [1/1], Step [629/3236], Loss: 3.5337, Perplexity: 34.2498, min_loss: 2.43, trn_off_step [4/647]
Epoch [1/1], Step [630/3236], Loss: 2.8259, Perplexity: 16.8767, min_loss: 2.43, trn_off_step [5/647]
Epoch [1/1], Step [631/3236], Loss: 2.7216, Perplexity: 15.2044, min_loss: 2.43, trn_off_step [6/647]
Epoch [1/1], Step [632/3236], Loss: 2.8310, Perplexity: 16.9629, min_loss: 2.43, trn_off_step [7/647]
Epoch [1/1], Step [633/3236], Loss: 2.5197, Perplexity: 12.4250, min_loss: 2.43, trn_off_step [8/647]
Epoch [1/1], Step [634/3236], Loss: 2.7009, Perplexity: 14.8927, min_loss: 2.43, trn_off_step [9/647]
Epoch [1/1], Step [635/3236], Loss: 2.7073, Perplexity: 14.9892, min_loss: 2.43, trn_off_step [10/647]
Epoch [1/1], Step [636/3236], Loss: 2.7210, Perplexity: 15.1951, min_loss: 2.43, trn_off_step [11/647]
Epoch [1/1], Step [637/3236], Loss: 2.7206, Perplexity: 15.1899, min_loss: 2.43, trn_off_step [12/647]
Epoch [1/1], Step [638/3236], Loss: 2.8352, Perplexity: 17.0342, min_loss: 2.43, trn_off_step [13/647]
Epoch [1/1], Step [639/3236], Loss: 3.1606, Perplexity: 23.5845, min_loss: 2.43, trn_off_step [14/647]
Epoch [1/1], Step [640/3236], Loss: 2.7082, Perplexity: 15.0019, min_loss: 2.43, trn_off_step [15/647]
Epoch [1/1], Step [641/3236], Loss: 2.7535, Perplexity: 15.6981, min_loss: 2.43, trn_off_step [16/647]
Epoch [1/1], Step [642/3236], Loss: 2.6342, Perplexity: 13.9325, min_loss: 2.43, trn_off_step [17/647]
Epoch [1/1], Step [643/3236], Loss: 2.6347, Perplexity: 13.9386, min_loss: 2.43, trn_off_step [18/647]
Epoch [1/1], Step [644/3236], Loss: 2.6420, Perplexity: 14.0416, min_loss: 2.43, trn_off_step [19/647]
Epoch [1/1], Step [645/3236], Loss: 2.7195, Perplexity: 15.1727, min_loss: 2.43, trn_off_step [20/647]
Epoch [1/1], Step [646/3236], Loss: 2.7227, Perplexity: 15.2212, min_loss: 2.43, trn_off_step [21/647]
Epoch [1/1], Step [647/3236], Loss: 2.4825, Perplexity: 11.9707, min_loss: 2.43, trn_off_step [22/647]
Epoch [1/1], Step [648/3236], Loss: 2.7402, Perplexity: 15.4907, min_loss: 2.43, trn_off_step [23/647]
Epoch [1/1], Step [649/3236], Loss: 2.6107, Perplexity: 13.6088, min_loss: 2.43, trn_off_step [24/647]
Epoch [1/1], Step [650/3236], Loss: 2.5168, Perplexity: 12.3886, min_loss: 2.43, trn_off_step [25/647]
Epoch [1/1], Step [651/3236], Loss: 3.2646, Perplexity: 26.1689, min_loss: 2.43, trn_off_step [26/647]
Epoch [1/1], Step [652/3236], Loss: 2.6418, Perplexity: 14.0387, min_loss: 2.43, trn_off_step [27/647]
Epoch [1/1], Step [653/3236], Loss: 2.8951, Perplexity: 18.0849, min_loss: 2.43, trn_off_step [28/647]
Epoch [1/1], Step [654/3236], Loss: 2.9164, Perplexity: 18.4749, min_loss: 2.43, trn_off_step [29/647]
Epoch [1/1], Step [655/3236], Loss: 2.4747, Perplexity: 11.8784, min_loss: 2.43, trn_off_step [30/647]
Epoch [1/1], Step [656/3236], Loss: 2.6102, Perplexity: 13.6016, min_loss: 2.43, trn_off_step [31/647]
Epoch [1/1], Step [657/3236], Loss: 2.7281, Perplexity: 15.3044, min_loss: 2.43, trn_off_step [32/647]
Epoch [1/1], Step [658/3236], Loss: 2.9736, Perplexity: 19.5621, min_loss: 2.43, trn_off_step [33/647]
Epoch [1/1], Step [659/3236], Loss: 2.7172, Perplexity: 15.1379, min_loss: 2.43, trn_off_step [34/647]
Epoch [1/1], Step [660/3236], Loss: 2.6211, Perplexity: 13.7504, min_loss: 2.43, trn_off_step [35/647]
Epoch [1/1], Step [661/3236], Loss: 2.5453, Perplexity: 12.7476, min_loss: 2.43, trn_off_step [36/647]
Epoch [1/1], Step [662/3236], Loss: 2.6931, Perplexity: 14.7774, min_loss: 2.43, trn_off_step [37/647]
Epoch [1/1], Step [663/3236], Loss: 2.7401, Perplexity: 15.4891, min_loss: 2.43, trn_off_step [38/647]
Epoch [1/1], Step [664/3236], Loss: 2.8257, Perplexity: 16.8731, min_loss: 2.43, trn_off_step [39/647]
Epoch [1/1], Step [665/3236], Loss: 2.6920, Perplexity: 14.7611, min_loss: 2.43, trn_off_step [40/647]
Epoch [1/1], Step [666/3236], Loss: 3.1856, Perplexity: 24.1822, min_loss: 2.43, trn_off_step [41/647]
Epoch [1/1], Step [667/3236], Loss: 2.5860, Perplexity: 13.2760, min_loss: 2.43, trn_off_step [42/647]
Epoch [1/1], Step [668/3236], Loss: 2.5141, Perplexity: 12.3560, min_loss: 2.43, trn_off_step [43/647]
Epoch [1/1], Step [669/3236], Loss: 2.9426, Perplexity: 18.9648, min_loss: 2.43, trn_off_step [44/647]
Epoch [1/1], Step [670/3236], Loss: 2.6011, Perplexity: 13.4789, min_loss: 2.43, trn_off_step [45/647]
Epoch [1/1], Step [671/3236], Loss: 2.8908, Perplexity: 18.0075, min_loss: 2.43, trn_off_step [46/647]
Epoch [1/1], Step [672/3236], Loss: 2.7854, Perplexity: 16.2056, min_loss: 2.43, trn_off_step [47/647]
Epoch [1/1], Step [673/3236], Loss: 2.5253, Perplexity: 12.4951, min_loss: 2.43, trn_off_step [48/647]
Epoch [1/1], Step [674/3236], Loss: 2.5171, Perplexity: 12.3931, min_loss: 2.43, trn_off_step [49/647]
Epoch [1/1], Step [675/3236], Loss: 2.6774, Perplexity: 14.5471, min_loss: 2.43, trn_off_step [50/647]
Epoch [1/1], Step [676/3236], Loss: 2.6054, Perplexity: 13.5363, min_loss: 2.43, trn_off_step [51/647]
Epoch [1/1], Step [677/3236], Loss: 2.8387, Perplexity: 17.0941, min_loss: 2.43, trn_off_step [52/647]
Epoch [1/1], Step [678/3236], Loss: 2.5612, Perplexity: 12.9514, min_loss: 2.43, trn_off_step [53/647]
Epoch [1/1], Step [679/3236], Loss: 2.8078, Perplexity: 16.5739, min_loss: 2.43, trn_off_step [54/647]
Epoch [1/1], Step [680/3236], Loss: 2.5628, Perplexity: 12.9727, min_loss: 2.43, trn_off_step [55/647]
Epoch [1/1], Step [681/3236], Loss: 2.6788, Perplexity: 14.5675, min_loss: 2.43, trn_off_step [56/647]
Epoch [1/1], Step [682/3236], Loss: 2.6833, Perplexity: 14.6328, min_loss: 2.43, trn_off_step [57/647]
Epoch [1/1], Step [683/3236], Loss: 2.7131, Perplexity: 15.0756, min_loss: 2.43, trn_off_step [58/647]
Epoch [1/1], Step [684/3236], Loss: 2.6851, Perplexity: 14.6591, min_loss: 2.43, trn_off_step [59/647]
Epoch [1/1], Step [685/3236], Loss: 2.6734, Perplexity: 14.4885, min_loss: 2.43, trn_off_step [60/647]
Epoch [1/1], Step [686/3236], Loss: 2.5437, Perplexity: 12.7263, min_loss: 2.43, trn_off_step [61/647]
Epoch [1/1], Step [687/3236], Loss: 2.7788, Perplexity: 16.0995, min_loss: 2.43, trn_off_step [62/647]
Epoch [1/1], Step [688/3236], Loss: 2.7137, Perplexity: 15.0850, min_loss: 2.43, trn_off_step [63/647]
Epoch [1/1], Step [689/3236], Loss: 2.5951, Perplexity: 13.3983, min_loss: 2.43, trn_off_step [64/647]
Epoch [1/1], Step [690/3236], Loss: 2.9618, Perplexity: 19.3337, min_loss: 2.43, trn_off_step [65/647]
Epoch [1/1], Step [691/3236], Loss: 2.8676, Perplexity: 17.5941, min_loss: 2.43, trn_off_step [66/647]
Epoch [1/1], Step [692/3236], Loss: 2.5616, Perplexity: 12.9571, min_loss: 2.43, trn_off_step [67/647]
Epoch [1/1], Step [693/3236], Loss: 2.6939, Perplexity: 14.7888, min_loss: 2.43, trn_off_step [68/647]
Epoch [1/1], Step [694/3236], Loss: 2.7488, Perplexity: 15.6246, min_loss: 2.43, trn_off_step [69/647]
Epoch [1/1], Step [695/3236], Loss: 2.5183, Perplexity: 12.4077, min_loss: 2.43, trn_off_step [70/647]
Epoch [1/1], Step [696/3236], Loss: 2.6285, Perplexity: 13.8524, min_loss: 2.43, trn_off_step [71/647]
Epoch [1/1], Step [697/3236], Loss: 2.6998, Perplexity: 14.8772, min_loss: 2.43, trn_off_step [72/647]
Epoch [1/1], Step [698/3236], Loss: 2.6535, Perplexity: 14.2039, min_loss: 2.43, trn_off_step [73/647]
Epoch [1/1], Step [699/3236], Loss: 3.7667, Perplexity: 43.2369, min_loss: 2.43, trn_off_step [74/647]
Epoch [1/1], Step [700/3236], Loss: 2.6006, Perplexity: 13.4724, min_loss: 2.43, trn_off_step [75/647]
Epoch [1/1], Step [701/3236], Loss: 3.5027, Perplexity: 33.2034, min_loss: 2.43, trn_off_step [76/647]
Epoch [1/1], Step [702/3236], Loss: 2.7824, Perplexity: 16.1578, min_loss: 2.43, trn_off_step [77/647]
Epoch [1/1], Step [703/3236], Loss: 2.8912, Perplexity: 18.0142, min_loss: 2.43, trn_off_step [78/647]
Epoch [1/1], Step [704/3236], Loss: 3.5577, Perplexity: 35.0832, min_loss: 2.43, trn_off_step [79/647]
Epoch [1/1], Step [705/3236], Loss: 2.9449, Perplexity: 19.0093, min_loss: 2.43, trn_off_step [80/647]
Epoch [1/1], Step [706/3236], Loss: 3.2647, Perplexity: 26.1727, min_loss: 2.43, trn_off_step [81/647]
Epoch [1/1], Step [707/3236], Loss: 3.0307, Perplexity: 20.7116, min_loss: 2.43, trn_off_step [82/647]
Epoch [1/1], Step [708/3236], Loss: 2.7156, Perplexity: 15.1133, min_loss: 2.43, trn_off_step [83/647]
Epoch [1/1], Step [709/3236], Loss: 2.6152, Perplexity: 13.6706, min_loss: 2.43, trn_off_step [84/647]
Epoch [1/1], Step [710/3236], Loss: 2.6524, Perplexity: 14.1880, min_loss: 2.43, trn_off_step [85/647]
Epoch [1/1], Step [711/3236], Loss: 2.7402, Perplexity: 15.4908, min_loss: 2.43, trn_off_step [86/647]
Epoch [1/1], Step [712/3236], Loss: 3.0464, Perplexity: 21.0405, min_loss: 2.43, trn_off_step [87/647]
Epoch [1/1], Step [713/3236], Loss: 2.7011, Perplexity: 14.8961, min_loss: 2.43, trn_off_step [88/647]
Epoch [1/1], Step [714/3236], Loss: 2.6234, Perplexity: 13.7819, min_loss: 2.43, trn_off_step [89/647]
Epoch [1/1], Step [715/3236], Loss: 2.5656, Perplexity: 13.0089, min_loss: 2.43, trn_off_step [90/647]
Epoch [1/1], Step [716/3236], Loss: 2.7510, Perplexity: 15.6591, min_loss: 2.43, trn_off_step [91/647]
Epoch [1/1], Step [717/3236], Loss: 2.6870, Perplexity: 14.6878, min_loss: 2.43, trn_off_step [92/647]
Epoch [1/1], Step [718/3236], Loss: 2.5458, Perplexity: 12.7537, min_loss: 2.43, trn_off_step [93/647]
Epoch [1/1], Step [719/3236], Loss: 2.4667, Perplexity: 11.7839, min_loss: 2.43, trn_off_step [94/647]
Epoch [1/1], Step [720/3236], Loss: 2.6728, Perplexity: 14.4802, min_loss: 2.43, trn_off_step [95/647]
Epoch [1/1], Step [721/3236], Loss: 2.5998, Perplexity: 13.4616, min_loss: 2.43, trn_off_step [96/647]
Epoch [1/1], Step [722/3236], Loss: 2.7109, Perplexity: 15.0433, min_loss: 2.43, trn_off_step [97/647]
Epoch [1/1], Step [723/3236], Loss: 2.7899, Perplexity: 16.2799, min_loss: 2.43, trn_off_step [98/647]
Epoch [1/1], Step [724/3236], Loss: 2.7611, Perplexity: 15.8168, min_loss: 2.43, trn_off_step [99/647]
Epoch [1/1], Step [725/3236], Loss: 2.5950, Perplexity: 13.3968, min_loss: 2.43, trn_off_step [100/647]
Epoch [1/1], Step [726/3236], Loss: 2.5720, Perplexity: 13.0915, min_loss: 2.43, trn_off_step [101/647]
Epoch [1/1], Step [727/3236], Loss: 2.9725, Perplexity: 19.5400, min_loss: 2.43, trn_off_step [102/647]
Epoch [1/1], Step [728/3236], Loss: 2.4764, Perplexity: 11.8984, min_loss: 2.43, trn_off_step [103/647]
Epoch [1/1], Step [729/3236], Loss: 2.8617, Perplexity: 17.4921, min_loss: 2.43, trn_off_step [104/647]
Epoch [1/1], Step [730/3236], Loss: 2.5015, Perplexity: 12.2013, min_loss: 2.43, trn_off_step [105/647]
Epoch [1/1], Step [731/3236], Loss: 2.8273, Perplexity: 16.8992, min_loss: 2.43, trn_off_step [106/647]
Epoch [1/1], Step [732/3236], Loss: 2.5107, Perplexity: 12.3135, min_loss: 2.43, trn_off_step [107/647]
Epoch [1/1], Step [733/3236], Loss: 2.8665, Perplexity: 17.5753, min_loss: 2.43, trn_off_step [108/647]
Epoch [1/1], Step [734/3236], Loss: 2.5997, Perplexity: 13.4591, min_loss: 2.43, trn_off_step [109/647]
Epoch [1/1], Step [735/3236], Loss: 2.3663, Perplexity: 10.6582, min_loss: 2.37, trn_off_step [0/647]
Epoch [1/1], Step [736/3236], Loss: 2.6791, Perplexity: 14.5714, min_loss: 2.37, trn_off_step [1/647]
Epoch [1/1], Step [737/3236], Loss: 2.4950, Perplexity: 12.1221, min_loss: 2.37, trn_off_step [2/647]
Epoch [1/1], Step [738/3236], Loss: 2.7183, Perplexity: 15.1550, min_loss: 2.37, trn_off_step [3/647]
Epoch [1/1], Step [739/3236], Loss: 2.5087, Perplexity: 12.2890, min_loss: 2.37, trn_off_step [4/647]
Epoch [1/1], Step [740/3236], Loss: 2.9404, Perplexity: 18.9232, min_loss: 2.37, trn_off_step [5/647]
Epoch [1/1], Step [741/3236], Loss: 2.5975, Perplexity: 13.4303, min_loss: 2.37, trn_off_step [6/647]
Epoch [1/1], Step [742/3236], Loss: 2.5401, Perplexity: 12.6808, min_loss: 2.37, trn_off_step [7/647]
Epoch [1/1], Step [743/3236], Loss: 2.5089, Perplexity: 12.2920, min_loss: 2.37, trn_off_step [8/647]
Epoch [1/1], Step [744/3236], Loss: 2.9338, Perplexity: 18.7990, min_loss: 2.37, trn_off_step [9/647]
Epoch [1/1], Step [745/3236], Loss: 2.6628, Perplexity: 14.3365, min_loss: 2.37, trn_off_step [10/647]
Epoch [1/1], Step [746/3236], Loss: 2.5016, Perplexity: 12.2021, min_loss: 2.37, trn_off_step [11/647]
Epoch [1/1], Step [747/3236], Loss: 2.5555, Perplexity: 12.8781, min_loss: 2.37, trn_off_step [12/647]
Epoch [1/1], Step [748/3236], Loss: 2.7878, Perplexity: 16.2459, min_loss: 2.37, trn_off_step [13/647]
Epoch [1/1], Step [749/3236], Loss: 2.4816, Perplexity: 11.9603, min_loss: 2.37, trn_off_step [14/647]
Epoch [1/1], Step [750/3236], Loss: 2.6039, Perplexity: 13.5168, min_loss: 2.37, trn_off_step [15/647]
Epoch [1/1], Step [751/3236], Loss: 2.6209, Perplexity: 13.7475, min_loss: 2.37, trn_off_step [16/647]
Epoch [1/1], Step [752/3236], Loss: 2.5182, Perplexity: 12.4068, min_loss: 2.37, trn_off_step [17/647]
Epoch [1/1], Step [753/3236], Loss: 2.5704, Perplexity: 13.0706, min_loss: 2.37, trn_off_step [18/647]
Epoch [1/1], Step [754/3236], Loss: 2.6062, Perplexity: 13.5481, min_loss: 2.37, trn_off_step [19/647]
Epoch [1/1], Step [755/3236], Loss: 3.0045, Perplexity: 20.1765, min_loss: 2.37, trn_off_step [20/647]
Epoch [1/1], Step [756/3236], Loss: 2.8680, Perplexity: 17.6012, min_loss: 2.37, trn_off_step [21/647]
Epoch [1/1], Step [757/3236], Loss: 2.6999, Perplexity: 14.8783, min_loss: 2.37, trn_off_step [22/647]
Epoch [1/1], Step [758/3236], Loss: 2.7842, Perplexity: 16.1867, min_loss: 2.37, trn_off_step [23/647]
Epoch [1/1], Step [759/3236], Loss: 2.6781, Perplexity: 14.5580, min_loss: 2.37, trn_off_step [24/647]
Epoch [1/1], Step [760/3236], Loss: 2.8679, Perplexity: 17.6007, min_loss: 2.37, trn_off_step [25/647]
Epoch [1/1], Step [761/3236], Loss: 2.7231, Perplexity: 15.2267, min_loss: 2.37, trn_off_step [26/647]
Epoch [1/1], Step [762/3236], Loss: 2.5667, Perplexity: 13.0230, min_loss: 2.37, trn_off_step [27/647]
Epoch [1/1], Step [763/3236], Loss: 2.5462, Perplexity: 12.7579, min_loss: 2.37, trn_off_step [28/647]
Epoch [1/1], Step [764/3236], Loss: 2.6278, Perplexity: 13.8438, min_loss: 2.37, trn_off_step [29/647]
Epoch [1/1], Step [765/3236], Loss: 2.7282, Perplexity: 15.3060, min_loss: 2.37, trn_off_step [30/647]
Epoch [1/1], Step [766/3236], Loss: 2.5005, Perplexity: 12.1886, min_loss: 2.37, trn_off_step [31/647]
Epoch [1/1], Step [767/3236], Loss: 2.5102, Perplexity: 12.3080, min_loss: 2.37, trn_off_step [32/647]
Epoch [1/1], Step [768/3236], Loss: 3.2369, Perplexity: 25.4536, min_loss: 2.37, trn_off_step [33/647]
Epoch [1/1], Step [769/3236], Loss: 2.9840, Perplexity: 19.7676, min_loss: 2.37, trn_off_step [34/647]
Epoch [1/1], Step [770/3236], Loss: 3.6725, Perplexity: 39.3495, min_loss: 2.37, trn_off_step [35/647]
Epoch [1/1], Step [771/3236], Loss: 2.4953, Perplexity: 12.1254, min_loss: 2.37, trn_off_step [36/647]
Epoch [1/1], Step [772/3236], Loss: 2.7853, Perplexity: 16.2040, min_loss: 2.37, trn_off_step [37/647]
Epoch [1/1], Step [773/3236], Loss: 3.1202, Perplexity: 22.6506, min_loss: 2.37, trn_off_step [38/647]
Epoch [1/1], Step [774/3236], Loss: 3.1642, Perplexity: 23.6708, min_loss: 2.37, trn_off_step [39/647]
Epoch [1/1], Step [775/3236], Loss: 2.6326, Perplexity: 13.9105, min_loss: 2.37, trn_off_step [40/647]
Epoch [1/1], Step [776/3236], Loss: 2.7336, Perplexity: 15.3887, min_loss: 2.37, trn_off_step [41/647]
Epoch [1/1], Step [777/3236], Loss: 2.7447, Perplexity: 15.5606, min_loss: 2.37, trn_off_step [42/647]
Epoch [1/1], Step [778/3236], Loss: 2.4878, Perplexity: 12.0353, min_loss: 2.37, trn_off_step [43/647]
Epoch [1/1], Step [779/3236], Loss: 2.6052, Perplexity: 13.5342, min_loss: 2.37, trn_off_step [44/647]
Epoch [1/1], Step [780/3236], Loss: 2.6070, Perplexity: 13.5589, min_loss: 2.37, trn_off_step [45/647]
Epoch [1/1], Step [781/3236], Loss: 2.6122, Perplexity: 13.6295, min_loss: 2.37, trn_off_step [46/647]
Epoch [1/1], Step [782/3236], Loss: 2.6382, Perplexity: 13.9885, min_loss: 2.37, trn_off_step [47/647]
Epoch [1/1], Step [783/3236], Loss: 2.6202, Perplexity: 13.7385, min_loss: 2.37, trn_off_step [48/647]
Epoch [1/1], Step [784/3236], Loss: 3.0906, Perplexity: 21.9893, min_loss: 2.37, trn_off_step [49/647]
Epoch [1/1], Step [785/3236], Loss: 2.5239, Perplexity: 12.4767, min_loss: 2.37, trn_off_step [50/647]
Epoch [1/1], Step [786/3236], Loss: 2.6903, Perplexity: 14.7364, min_loss: 2.37, trn_off_step [51/647]
Epoch [1/1], Step [787/3236], Loss: 2.4946, Perplexity: 12.1171, min_loss: 2.37, trn_off_step [52/647]
Epoch [1/1], Step [788/3236], Loss: 2.6790, Perplexity: 14.5705, min_loss: 2.37, trn_off_step [53/647]
Epoch [1/1], Step [789/3236], Loss: 2.5476, Perplexity: 12.7765, min_loss: 2.37, trn_off_step [54/647]
Epoch [1/1], Step [790/3236], Loss: 2.6405, Perplexity: 14.0208, min_loss: 2.37, trn_off_step [55/647]
Epoch [1/1], Step [791/3236], Loss: 2.4552, Perplexity: 11.6493, min_loss: 2.37, trn_off_step [56/647]
Epoch [1/1], Step [792/3236], Loss: 2.6402, Perplexity: 14.0157, min_loss: 2.37, trn_off_step [57/647]
Epoch [1/1], Step [793/3236], Loss: 2.6258, Perplexity: 13.8162, min_loss: 2.37, trn_off_step [58/647]
Epoch [1/1], Step [794/3236], Loss: 2.9416, Perplexity: 18.9452, min_loss: 2.37, trn_off_step [59/647]
Epoch [1/1], Step [795/3236], Loss: 2.9670, Perplexity: 19.4334, min_loss: 2.37, trn_off_step [60/647]
Epoch [1/1], Step [796/3236], Loss: 2.9677, Perplexity: 19.4480, min_loss: 2.37, trn_off_step [61/647]
Epoch [1/1], Step [797/3236], Loss: 3.4343, Perplexity: 31.0087, min_loss: 2.37, trn_off_step [62/647]
Epoch [1/1], Step [798/3236], Loss: 2.5799, Perplexity: 13.1953, min_loss: 2.37, trn_off_step [63/647]
Epoch [1/1], Step [799/3236], Loss: 2.5384, Perplexity: 12.6597, min_loss: 2.37, trn_off_step [64/647]
Epoch [1/1], Step [800/3236], Loss: 2.7146, Perplexity: 15.0992, min_loss: 2.37, trn_off_step [65/647]
Epoch [1/1], Step [801/3236], Loss: 2.6338, Perplexity: 13.9264, min_loss: 2.37, trn_off_step [66/647]
Epoch [1/1], Step [802/3236], Loss: 2.8741, Perplexity: 17.7096, min_loss: 2.37, trn_off_step [67/647]
Epoch [1/1], Step [803/3236], Loss: 2.7845, Perplexity: 16.1914, min_loss: 2.37, trn_off_step [68/647]
Epoch [1/1], Step [804/3236], Loss: 2.5873, Perplexity: 13.2935, min_loss: 2.37, trn_off_step [69/647]
Epoch [1/1], Step [805/3236], Loss: 3.1855, Perplexity: 24.1791, min_loss: 2.37, trn_off_step [70/647]
Epoch [1/1], Step [806/3236], Loss: 2.5858, Perplexity: 13.2743, min_loss: 2.37, trn_off_step [71/647]
Epoch [1/1], Step [807/3236], Loss: 2.5871, Perplexity: 13.2918, min_loss: 2.37, trn_off_step [72/647]
Epoch [1/1], Step [808/3236], Loss: 2.9060, Perplexity: 18.2836, min_loss: 2.37, trn_off_step [73/647]
Epoch [1/1], Step [809/3236], Loss: 2.9409, Perplexity: 18.9329, min_loss: 2.37, trn_off_step [74/647]
Epoch [1/1], Step [810/3236], Loss: 2.4799, Perplexity: 11.9400, min_loss: 2.37, trn_off_step [75/647]
Epoch [1/1], Step [811/3236], Loss: 2.7685, Perplexity: 15.9345, min_loss: 2.37, trn_off_step [76/647]
Epoch [1/1], Step [812/3236], Loss: 2.9197, Perplexity: 18.5350, min_loss: 2.37, trn_off_step [77/647]
Epoch [1/1], Step [813/3236], Loss: 2.6614, Perplexity: 14.3156, min_loss: 2.37, trn_off_step [78/647]
Epoch [1/1], Step [814/3236], Loss: 2.4659, Perplexity: 11.7744, min_loss: 2.37, trn_off_step [79/647]
Epoch [1/1], Step [815/3236], Loss: 2.5406, Perplexity: 12.6871, min_loss: 2.37, trn_off_step [80/647]
Epoch [1/1], Step [816/3236], Loss: 2.5349, Perplexity: 12.6155, min_loss: 2.37, trn_off_step [81/647]
Epoch [1/1], Step [817/3236], Loss: 2.9789, Perplexity: 19.6669, min_loss: 2.37, trn_off_step [82/647]
Epoch [1/1], Step [818/3236], Loss: 3.5929, Perplexity: 36.3393, min_loss: 2.37, trn_off_step [83/647]
Epoch [1/1], Step [819/3236], Loss: 2.6459, Perplexity: 14.0962, min_loss: 2.37, trn_off_step [84/647]
Epoch [1/1], Step [820/3236], Loss: 3.0930, Perplexity: 22.0433, min_loss: 2.37, trn_off_step [85/647]
Epoch [1/1], Step [821/3236], Loss: 2.5731, Perplexity: 13.1065, min_loss: 2.37, trn_off_step [86/647]
Epoch [1/1], Step [822/3236], Loss: 2.6674, Perplexity: 14.4025, min_loss: 2.37, trn_off_step [87/647]
Epoch [1/1], Step [823/3236], Loss: 2.4852, Perplexity: 12.0031, min_loss: 2.37, trn_off_step [88/647]
Epoch [1/1], Step [824/3236], Loss: 3.2435, Perplexity: 25.6235, min_loss: 2.37, trn_off_step [89/647]
Epoch [1/1], Step [825/3236], Loss: 2.5262, Perplexity: 12.5061, min_loss: 2.37, trn_off_step [90/647]
Epoch [1/1], Step [826/3236], Loss: 2.4674, Perplexity: 11.7913, min_loss: 2.37, trn_off_step [91/647]
Epoch [1/1], Step [827/3236], Loss: 2.7382, Perplexity: 15.4584, min_loss: 2.37, trn_off_step [92/647]
Epoch [1/1], Step [828/3236], Loss: 2.6789, Perplexity: 14.5696, min_loss: 2.37, trn_off_step [93/647]
Epoch [1/1], Step [829/3236], Loss: 2.6756, Perplexity: 14.5207, min_loss: 2.37, trn_off_step [94/647]
Epoch [1/1], Step [830/3236], Loss: 2.5832, Perplexity: 13.2399, min_loss: 2.37, trn_off_step [95/647]
Epoch [1/1], Step [831/3236], Loss: 2.6588, Perplexity: 14.2784, min_loss: 2.37, trn_off_step [96/647]
Epoch [1/1], Step [832/3236], Loss: 2.9615, Perplexity: 19.3273, min_loss: 2.37, trn_off_step [97/647]
Epoch [1/1], Step [833/3236], Loss: 2.6178, Perplexity: 13.7053, min_loss: 2.37, trn_off_step [98/647]
Epoch [1/1], Step [834/3236], Loss: 2.6626, Perplexity: 14.3340, min_loss: 2.37, trn_off_step [99/647]
Epoch [1/1], Step [835/3236], Loss: 2.5643, Perplexity: 12.9918, min_loss: 2.37, trn_off_step [100/647]
Epoch [1/1], Step [836/3236], Loss: 2.4765, Perplexity: 11.9000, min_loss: 2.37, trn_off_step [101/647]
Epoch [1/1], Step [837/3236], Loss: 2.4512, Perplexity: 11.6027, min_loss: 2.37, trn_off_step [102/647]
Epoch [1/1], Step [838/3236], Loss: 2.3287, Perplexity: 10.2645, min_loss: 2.33, trn_off_step [0/647]
Epoch [1/1], Step [839/3236], Loss: 2.9063, Perplexity: 18.2886, min_loss: 2.33, trn_off_step [1/647]
Epoch [1/1], Step [840/3236], Loss: 2.8591, Perplexity: 17.4465, min_loss: 2.33, trn_off_step [2/647]
Epoch [1/1], Step [841/3236], Loss: 2.9579, Perplexity: 19.2575, min_loss: 2.33, trn_off_step [3/647]
Epoch [1/1], Step [842/3236], Loss: 2.7009, Perplexity: 14.8925, min_loss: 2.33, trn_off_step [4/647]
Epoch [1/1], Step [843/3236], Loss: 3.2577, Perplexity: 25.9903, min_loss: 2.33, trn_off_step [5/647]
Epoch [1/1], Step [844/3236], Loss: 2.6605, Perplexity: 14.3034, min_loss: 2.33, trn_off_step [6/647]
Epoch [1/1], Step [845/3236], Loss: 2.5286, Perplexity: 12.5365, min_loss: 2.33, trn_off_step [7/647]
Epoch [1/1], Step [846/3236], Loss: 2.6341, Perplexity: 13.9312, min_loss: 2.33, trn_off_step [8/647]
Epoch [1/1], Step [847/3236], Loss: 2.5921, Perplexity: 13.3585, min_loss: 2.33, trn_off_step [9/647]
Epoch [1/1], Step [848/3236], Loss: 2.4437, Perplexity: 11.5160, min_loss: 2.33, trn_off_step [10/647]
Epoch [1/1], Step [849/3236], Loss: 2.5836, Perplexity: 13.2449, min_loss: 2.33, trn_off_step [11/647]
Epoch [1/1], Step [850/3236], Loss: 2.6934, Perplexity: 14.7820, min_loss: 2.33, trn_off_step [12/647]
